row_id,卷,部类,部类序号,部类附名,作者,词条,注文,注文類型,注文类型,embedding_text,embedding_chars,原始注文,解析注文,注文解析方式,注文解析来源行,注文互见目标,部类文本,词条文本,注文文本,整体语义文本,词条可用,注文可用,部类可用,词条忽略原因,实际词条权重,实际注文权重,实际部类权重,注文類型字段,注文類型原文,注文類型规范,注文计算策略,典籍书名,典籍书名_归一,典籍书名与诗注重合,典籍书名与共同典源重合
27491,二十二,遷徙,四,,,不安其土,《禮》。,出處典籍,出處典籍,[遷徙]不安其土《禮》。,12,《禮》。,《禮》。,original,,,遷徙,不安其土,《禮》。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍,出处典籍,book_title_stats_only_weighted_fallback,禮,礼,礼,礼
27492,二十二,遷徙,四,,,秋蓬之轉,辭根。,補足下文,補足下文,[遷徙]秋蓬之轉辭根。,11,辭根。,辭根。,original,,,遷徙,秋蓬之轉,辭根。,秋蓬之轉辭根。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
27493,二十二,遷徙,四,,,離鄉,去里。,對仗,對仗,[遷徙]離鄉去里。,9,去里。,去里。,original,,,遷徙,離鄉,去里。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
27494,二十二,遷徙,四,,,去國之戀,,,,[遷徙]去國之戀,8,,,empty,,,遷徙,去國之戀,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
27495,二十二,遷徙,四,,,徙貧民,漢武徙貧民於關西，及充朔方，以南新秦中。注秦皇：遣蒙恬卻匈奴，得河南造陽之北千里地，甚好。為築城郭，徙民充之名曰新秦。四方雜錯，奢儉不同，今俗名新富。貴者為新秦。,出處原文，解釋文意,出處原文，解釋文意,[遷徙]徙貧民漢武徙貧民於關西，及充朔方，以南新秦中。注秦皇：遣蒙恬卻匈奴，得河南造陽之北千里地，甚好。為築城郭，徙民充之名曰新秦。四方雜錯，奢儉不同，今俗名新富。貴者為新秦。,88,漢武徙貧民於關西，及充朔方，以南新秦中。注秦皇：遣蒙恬卻匈奴，得河南造陽之北千里地，甚好。為築城郭，徙民充之名曰新秦。四方雜錯，奢儉不同，今俗名新富。貴者為新秦。,漢武徙貧民於關西，及充朔方，以南新秦中。注秦皇：遣蒙恬卻匈奴，得河南造陽之北千里地，甚好。為築城郭，徙民充之名曰新秦。四方雜錯，奢儉不同，今俗名新富。貴者為新秦。,original,,,遷徙,徙貧民,漢武徙貧民於關西，及充朔方，以南新秦中。注秦皇：遣蒙恬卻匈奴，得河南造陽之北千里地，甚好。為築城郭，徙民充之名曰新秦。四方雜錯，奢儉不同，今俗名新富。貴者為新秦。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
27496,二十二,遷徙,四,,,聽徙寬大地,景詔郡國或磽陿，無所農桑繫畜；或地饒廣，薦草莽，水泉利民欲徙之者聽之。注繫古繫字：謂牧，放也。,解釋文意,解釋文意,[遷徙]聽徙寬大地景詔郡國或磽陿，無所農桑繫畜；或地饒廣，薦草莽，水泉利民欲徙之者聽之。注繫古繫字：謂牧，放也。,56,景詔郡國或磽陿，無所農桑繫畜；或地饒廣，薦草莽，水泉利民欲徙之者聽之。注繫古繫字：謂牧，放也。,景詔郡國或磽陿，無所農桑繫畜；或地饒廣，薦草莽，水泉利民欲徙之者聽之。注繫古繫字：謂牧，放也。,original,,,遷徙,聽徙寬大地,景詔郡國或磽陿，無所農桑繫畜；或地饒廣，薦草莽，水泉利民欲徙之者聽之。注繫古繫字：謂牧，放也。,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
27497,二十二,遷徙,四,,,徙廣饒之地,公卿言：郡國被災害，貧民無產業者，募徙廣饒之地。,出處原文，解釋文意,出處原文，解釋文意,[遷徙]徙廣饒之地公卿言：郡國被災害，貧民無產業者，募徙廣饒之地。,33,公卿言：郡國被災害，貧民無產業者，募徙廣饒之地。,公卿言：郡國被災害，貧民無產業者，募徙廣饒之地。,original,,,遷徙,徙廣饒之地,公卿言：郡國被災害，貧民無產業者，募徙廣饒之地。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
27498,二十二,遷徙,四,,,募徙賜田宅,平章起官寺市里，募徙貧人，縣資給食。至所賜田宅什物器，假與犁、牛、種、食。,解釋文意,解釋文意,[遷徙]募徙賜田宅平章起官寺市里，募徙貧人，縣資給食。至所賜田宅什物器，假與犁、牛、種、食。,46,平章起官寺市里，募徙貧人，縣資給食。至所賜田宅什物器，假與犁、牛、種、食。,平章起官寺市里，募徙貧人，縣資給食。至所賜田宅什物器，假與犁、牛、種、食。,original,,,遷徙,募徙賜田宅,平章起官寺市里，募徙貧人，縣資給食。至所賜田宅什物器，假與犁、牛、種、食。,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
27499,二十二,遷徙,四,,,徙邊,武帝徙天下姦猾吏人於邊。,補足下文,補足下文,[遷徙]徙邊武帝徙天下姦猾吏人於邊。,18,武帝徙天下姦猾吏人於邊。,武帝徙天下姦猾吏人於邊。,original,,,遷徙,徙邊,武帝徙天下姦猾吏人於邊。,徙邊武帝徙天下姦猾吏人於邊。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
27500,二十二,遷徙,四,,,當徙勿徙,《後漢》順詔：坐法當徙勿徙，當傳勿傳。,出處典籍，出處原文,出處典籍，出處原文,[遷徙]當徙勿徙《後漢》順詔：坐法當徙勿徙，當傳勿傳。,27,《後漢》順詔：坐法當徙勿徙，當傳勿傳。,《後漢》順詔：坐法當徙勿徙，當傳勿傳。,original,,,遷徙,當徙勿徙,《後漢》順詔：坐法當徙勿徙，當傳勿傳。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,後漢,后汉,,
27501,二十二,遷徙,四,,,勿收租除筭,章帝時人不登。募貧人無田欲徙地界所至，給公田、種餉田，種器勿收。租五歲除筭。三年後欲還鄉亦聽。,解釋文意,解釋文意,[遷徙]勿收租除筭章帝時人不登。募貧人無田欲徙地界所至，給公田、種餉田，種器勿收。租五歲除筭。三年後欲還鄉亦聽。,56,章帝時人不登。募貧人無田欲徙地界所至，給公田、種餉田，種器勿收。租五歲除筭。三年後欲還鄉亦聽。,章帝時人不登。募貧人無田欲徙地界所至，給公田、種餉田，種器勿收。租五歲除筭。三年後欲還鄉亦聽。,original,,,遷徙,勿收租除筭,章帝時人不登。募貧人無田欲徙地界所至，給公田、種餉田，種器勿收。租五歲除筭。三年後欲還鄉亦聽。,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
27502,二十二,遷徙,四,,,《戶部格》,格云：非緣邊州及側戶千里內，軍府百姓欲於緣邊州府附戶居住，並聽與本管計會，具申所由，司准丁授田，給復十年，有事於本州防禦，不須差外征鎮，自此為格。,出處原文,出處原文,[遷徙]《戶部格》格云：非緣邊州及側戶千里內，軍府百姓欲於緣邊州府附戶居住，並聽與本管計會，具申所由，司准丁授田，給復十年，有事於本州防禦，不須差外征鎮，自此為格。,82,格云：非緣邊州及側戶千里內，軍府百姓欲於緣邊州府附戶居住，並聽與本管計會，具申所由，司准丁授田，給復十年，有事於本州防禦，不須差外征鎮，自此為格。,格云：非緣邊州及側戶千里內，軍府百姓欲於緣邊州府附戶居住，並聽與本管計會，具申所由，司准丁授田，給復十年，有事於本州防禦，不須差外征鎮，自此為格。,original,,,遷徙,《戶部格》,格云：非緣邊州及側戶千里內，軍府百姓欲於緣邊州府附戶居住，並聽與本管計會，具申所由，司准丁授田，給復十年，有事於本州防禦，不須差外征鎮，自此為格。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文,出处原文,weighted_channels,,,,
27503,二十二,遷徙,四,,,越鄉,懷土。,對仗,對仗,[遷徙]越鄉懷土。,9,懷土。,懷土。,original,,,遷徙,越鄉,懷土。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
27504,二十二,遷徙,四,,,驚走,魏相徙淮南人，田疇諫，不從，十餘萬驚走於吳。,出處原文,出處原文,[遷徙]驚走魏相徙淮南人，田疇諫，不從，十餘萬驚走於吳。,28,魏相徙淮南人，田疇諫，不從，十餘萬驚走於吳。,魏相徙淮南人，田疇諫，不從，十餘萬驚走於吳。,original,,,遷徙,驚走,魏相徙淮南人，田疇諫，不從，十餘萬驚走於吳。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文,出处原文,weighted_channels,,,,
27505,二十二,遷徙,四,,,實京師,主父偃曰：「茂陵初成可徙天下豪傑，內實京師，外銷豪猾。上從之。,出處原文,出處原文,[遷徙]實京師主父偃曰：「茂陵初成可徙天下豪傑，內實京師，外銷豪猾。上從之。,38,主父偃曰：「茂陵初成可徙天下豪傑，內實京師，外銷豪猾。上從之。,主父偃曰：「茂陵初成可徙天下豪傑，內實京師，外銷豪猾。上從之。,original,,,遷徙,實京師,主父偃曰：「茂陵初成可徙天下豪傑，內實京師，外銷豪猾。上從之。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文,出处原文,weighted_channels,,,,
27506,二十二,遷徙,四,,,遷虜,程鄭山東遷虜也，冶鑄富埒卓氏也。,出處原文，解釋文意,出處原文，解釋文意,[遷徙]遷虜程鄭山東遷虜也，冶鑄富埒卓氏也。,22,程鄭山東遷虜也，冶鑄富埒卓氏也。,程鄭山東遷虜也，冶鑄富埒卓氏也。,original,,,遷徙,遷虜,程鄭山東遷虜也，冶鑄富埒卓氏也。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
27507,二十二,遷徙,四,,,既不仍於舊貫,宜獲庇於新甿。,對仗,對仗,[遷徙]既不仍於舊貫宜獲庇於新甿。,17,宜獲庇於新甿。,宜獲庇於新甿。,original,,,遷徙,既不仍於舊貫,宜獲庇於新甿。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
27508,二十二,遷徙,四,,,留長安,《漢》：辛慶忌，狄道人。為將軍徙昌陵。昌陵罷留長安。,出處典籍，出處原文,出處典籍，出處原文,[遷徙]留長安《漢》：辛慶忌，狄道人。為將軍徙昌陵。昌陵罷留長安。,33,《漢》：辛慶忌，狄道人。為將軍徙昌陵。昌陵罷留長安。,《漢》：辛慶忌，狄道人。為將軍徙昌陵。昌陵罷留長安。,original,,,遷徙,留長安,《漢》：辛慶忌，狄道人。為將軍徙昌陵。昌陵罷留長安。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,漢,汉,汉,汉
27509,二十二,移貫,五,,,徙名數,漢元帝徵孔霸為師，號襃成君，徙名數於長安。,出處原文，解釋文意,出處原文，解釋文意,[移貫]徙名數漢元帝徵孔霸為師，號襃成君，徙名數於長安。,28,漢元帝徵孔霸為師，號襃成君，徙名數於長安。,漢元帝徵孔霸為師，號襃成君，徙名數於長安。,original,,,移貫,徙名數,漢元帝徵孔霸為師，號襃成君，徙名數於長安。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
27510,二十二,移貫,五,,,恥關外,《後漢》：楊僕恥為關外之人，詔為徙關於新安。,出處典籍，出處原文,出處典籍，出處原文,[移貫]恥關外《後漢》：楊僕恥為關外之人，詔為徙關於新安。,29,《後漢》：楊僕恥為關外之人，詔為徙關於新安。,《後漢》：楊僕恥為關外之人，詔為徙關於新安。,original,,,移貫,恥關外,《後漢》：楊僕恥為關外之人，詔為徙關於新安。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,後漢,后汉,,
27511,二十二,移貫,五,,,邊人內移,《後漢》：張奐然明，燉煌酒泉人。為護匈奴中郎，願從屬華陰。舊判邊人不得內移，唯奐特聽之。,出處典籍，出處原文,出處典籍，出處原文,[移貫]邊人內移《後漢》：張奐然明，燉煌酒泉人。為護匈奴中郎，願從屬華陰。舊判邊人不得內移，唯奐特聽之。,52,《後漢》：張奐然明，燉煌酒泉人。為護匈奴中郎，願從屬華陰。舊判邊人不得內移，唯奐特聽之。,《後漢》：張奐然明，燉煌酒泉人。為護匈奴中郎，願從屬華陰。舊判邊人不得內移，唯奐特聽之。,original,,,移貫,邊人內移,《後漢》：張奐然明，燉煌酒泉人。為護匈奴中郎，願從屬華陰。舊判邊人不得內移，唯奐特聽之。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,後漢,后汉,,
27512,二十二,移貫,五,,,近親附貫,戶令落蕃人得還，許於近親。附貫也。,出處原文，解釋文意,出處原文，解釋文意,[移貫]近親附貫戶令落蕃人得還，許於近親。附貫也。,25,戶令落蕃人得還，許於近親。附貫也。,戶令落蕃人得還，許於近親。附貫也。,original,,,移貫,近親附貫,戶令落蕃人得還，許於近親。附貫也。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
27513,二十二,流亡,六,,,喪亦不可久也,《禮》。,出處典籍,出處典籍,[流亡]喪亦不可久也《禮》。,14,《禮》。,《禮》。,original,,,流亡,喪亦不可久也,《禮》。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍,出处典籍,book_title_stats_only_weighted_fallback,禮,礼,礼,礼
27514,二十二,流亡,六,,,游民,《禮》：無游民。,出處典籍，出處原文,出處典籍，出處原文,[流亡]游民《禮》：無游民。,14,《禮》：無游民。,《禮》：無游民。,original,,,流亡,游民,《禮》：無游民。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,禮,礼,礼,礼
27515,二十二,流亡,六,,,奔逃,《傳》曰：且懼奔逃。,出處典籍，出處原文,出處典籍，出處原文,[流亡]奔逃《傳》曰：且懼奔逃。,16,《傳》曰：且懼奔逃。,《傳》曰：且懼奔逃。,original,,,流亡,奔逃,《傳》曰：且懼奔逃。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,傳,传,传,传
27516,二十二,流亡,六,,,盡室而行,,,,[流亡]盡室而行,8,,,empty,,,流亡,盡室而行,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
27517,二十二,流亡,六,,,遭逃,,,,[流亡]遭逃,6,,,empty,,,流亡,遭逃,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
27518,二十二,流亡,六,,,勞疲徙轉,,,,[流亡]勞疲徙轉,8,,,empty,,,流亡,勞疲徙轉,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
27519,二十二,流亡,六,,,好亡惡定,,,,[流亡]好亡惡定,8,,,empty,,,流亡,好亡惡定,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
27520,二十二,流亡,六,,,震蕩播越,,,,[流亡]震蕩播越,8,,,empty,,,流亡,震蕩播越,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
